yt_id,channel_id,channel_title,published_at,url,title,description,duration_seconds,views,language,thumbnail,likes,comment_count
QiKeIPjIMMo,UCC0Eg0d1gGkpChelGo4-b4g,Leibniz Universität Hannover,2024-11-12T09:50:04Z,https://www.youtube.com/watch?v=QiKeIPjIMMo,Das Grundgesetz: Kontinuität und Innovation (Prof. Dr. Dr. Udo Di Fabio) | Leibniz Campus Lecture,"Das Grundgesetz hat 1949 die durch die Nazidiktatur unterbrochene demokratische Traditionslinie wieder aufgenommen. Gleichzeitig hat es Innovationen vorgenommen, zum Teil, um die Verfassung vor Missbrauch zu schützen, zum Teil, um ein neues Staats- und Menschenbild der Rechtsordnung zugrunde zu legen. Das betrifft zum einen die Entscheidung für den integrationsbereiten Staat und zum anderen die strategische Entscheidung, die Entfaltungsfreiheit an den Anfang der grundrechtlichen Werteordnung zu stellen und damit deutlich zu machen, dass nicht die Menschen um des Staates willen existieren, sondern dass der Staat ihr Zweckgeschöpf ist, um eine freiheitliche Entfaltungsordnung zu garantieren. Der Vortrag wird diese Erfolge nachzeichnen und die Frage nach gegenwärtigen Krisen stellen.

Der Vortrag ist Teil der Leibniz Campus Lecture: https://www.uni-hannover.de/de/universitaet/aktuelles/veranstaltungen/leibniz-campus-lecture/di-fabio",4112,512,de,https://i.ytimg.com/vi/QiKeIPjIMMo/hqdefault.jpg,0,0
u6vG68c_wEw,UCC0Eg0d1gGkpChelGo4-b4g,Leibniz Universität Hannover,2024-09-19T10:37:50Z,https://www.youtube.com/watch?v=u6vG68c_wEw,Sportwissenschaft (M.Sc.) studieren an der Leibniz Universität Hannover,"Gesundheitsförderung durch Sport!
Sie möchten ihre Kompetenzen in den gesundheitsbezogenen Aspekten der Sportwissenschaft erweitern? Dann heißen wir sie gerne an der Leibniz Universität in der Landeshauptstadt Hannover willkommen! 

Wir verstehen körperliche Aktivität als zentrale Säule der Prävention und Therapie der wichtigsten internistischen, orthopädischen und neurologischen Erkrankungen. Bei uns haben sie die Möglichkeit, sportwissenschaftliche Kompetenzen mit dem Ziel der Gesundheitsförderung von Menschen aller Altersgruppen zu entwickeln: zur Fähigkeitsentwicklung bei Kindern, zur Prävention und Therapie von Erkrankungen im mittleren und hohen Lebensalter, sowie zum Erreichen einer aktiven gesellschaftlichen Teilnahme von Menschen in allen Lebensphasen. 

Universitäre und außeruniversitäre Expert*innen aus der Sportwissenschaft, der Medizin, der Ernährungswissenschaft, der Soziologie und der Wirtschaft lehren auf höchstem Niveau, so dass sich für Sie nach ihrem Masterstudium vielfältige, interessante berufliche Perspektiven eröffnen.

Wesentliche Inhaltsbereiche des Studiengangs sind: 
1) Prävention und Therapie durch Sport und Ernährung, 
2) Diagnostik und Methoden der Bewegungs- und Trainingswissenschaft, 
3) Gesundheitssoziologie, 
4) Bildung und Kognition, 
5) Betriebliches Gesundheits- und Projektmanagement, 
6) Gesundheitswissenschaften, 
7) Berufsfeldorientierte Forschungs- / Evaluationsprojekte.

Website des Studiengangs: https://www.sportwiss.uni-hannover.de/de/studium/studiengaenge-und-studienfaecher/master-of-science-gesundheitsfoerderung-durch-sport

Kontaktdaten: Prof. Dr. Eric Stöhr (eric.stoehr@sportwiss.uni-hannover.de), PD Dr. Gerd Schmitz (gerd.schmitz@sportwiss.uni-hannover.de)",72,285,de,https://i.ytimg.com/vi/u6vG68c_wEw/hqdefault.jpg,13,0
jmQbnf0mSuE,UCC0Eg0d1gGkpChelGo4-b4g,Leibniz Universität Hannover,2024-08-14T13:28:20Z,https://www.youtube.com/watch?v=jmQbnf0mSuE,Neue Heilverfahren durch 3D-Zellkulturmodelle | Leibniz Science Cube,"Wir Menschen wünschen uns, bis ins hohe Alter frei und selbstbestimmt zu leben. Oftmals ist Älterwerden aber mit gesundheitlichen Einschränkungen verbunden, die z. B. durch eine zunehmende Verstopfung von Arterien zustande kommen. Dies kann sogar lebensbedrohliche Konsequenzen haben, wenn bei einem Herzinfarkt die Sauerstoffzufuhr kritisch gestört wird.

Mit der Entwicklung individueller Gefäßprothesen leistet die Biomedizintechnik einen wichtigen Beitrag dazu, dem Verfall von Organen und Herz-Kreislauf-Erkrankungen zu begegnen. Dabei bietet die digitale Technologie des 3D-Druck eine ausgezeichnete Möglichkeit zur Erstellung röhrenförmiger Stützgewebe. Die Herstellungstechnik ist somit frei von tierischen Produkten und Fremdspenden.

Mehr dazu unter https://www.uni-hannover.de/freiheit-biomedizintechnik",73,102,de,https://i.ytimg.com/vi/jmQbnf0mSuE/hqdefault.jpg,0,0
XPuXuqd5tXg,UCC0Eg0d1gGkpChelGo4-b4g,Leibniz Universität Hannover,2024-08-08T12:13:57Z,https://www.youtube.com/watch?v=XPuXuqd5tXg,Hochschulinformationstage an der Leibniz Universität Hannover,"Du interessierst dich für ein Studium in Hannover und möchtest mehr über das Studienangebot der Hochschulen in Hannover erfahren? 

Bei den HIT kannst du den passenden Studiengang für dich finden. Daneben erhältst du zahlreiche Infos zum Bewerbungsverfahren, zur Studienfinanzierung und zu Aspekten der Studienwahlentscheidung.

Alle Infos zur HIT findest du unter 
https://www.hit.uni-hannover.de

Wenn du Hilfe bei der Studienwahl brauchst oder Fragen zum Studium in Hannover hast, wende dich an die Zentrale Studienberatung der Leibniz Universität Hannover! 

Zentrale Studienberatung: https://www.uni-hannover.de/studienberatung
Studienangebot: https://www.uni-hannover.de/studienangebot
Studienwahl und Studienentscheidung: https://www.uni-hannover.de/studienwahl
Bewerbung: https://www.uni-hannover.de/bewerbung
Infos für Erstsemesterstudierende: https://www.uni-hannover.de/start-ins-studium

Die Zentrale Studienberatung auf Instagram: https://www.instagram.com/uni_hannover",93,192,de,https://i.ytimg.com/vi/XPuXuqd5tXg/hqdefault.jpg,0,0
BxrGeo0XG0s,UCC0Eg0d1gGkpChelGo4-b4g,Leibniz Universität Hannover,2024-07-25T13:27:27Z,https://www.youtube.com/watch?v=BxrGeo0XG0s,Demokratisches Handeln in Schule und Unterricht | Leibniz Science Cube,"Freiheit spielt in Demokratien eine wichtige Rolle. Vor allem an Schulen als zentralen, staatlichen Bildungseinrichtungen können Schülerinnen und Schüler ein grundlegendes Verständnis von Demokratie und Freiheit erlernen und reflektieren. Dazu fordern in den 16 Bundesländern die Schulgesetze und Lehrpläne auf. Außerdem werden seit vielen Jahren Konzepte zur Demokratiebildung und zum demokratischen Handeln für die Schule im Unterricht, im Schulleben und darüber hinaus entwickelt. Eine aktuelle Frage ist deshalb: Wie steht es um die Demokratiebildung in den Schulen in der Bundesrepublik? Mit dieser Frage beschäftigt sich das Projekt „Monitor Demokratiebildung“ am Institut für Didaktik der Demokratie.

Mehr dazu unter https://www.uni-hannover.de/freiheit-demokratiebildung",82,90,de,https://i.ytimg.com/vi/BxrGeo0XG0s/hqdefault.jpg,0,0
NXh8z5isUbE,UCC0Eg0d1gGkpChelGo4-b4g,Leibniz Universität Hannover,2024-07-25T13:27:27Z,https://www.youtube.com/watch?v=NXh8z5isUbE,Leibniz' Gedanken zum freien Willen | Leibniz Science Cube,"Im 17. Jahrhundert herrschte die Auffassung, der Mensch folge in seinen Handlungen der göttlichen Bestimmung und seine Zukunft sei vorbestimmt. Leibniz sah in der Schöpfung aber ein Entwicklungspotenzial. Gott habe den Menschen die Fähigkeit zum Abwägen gegeben – und den freien Willen.

Freiheit, so Leibniz, beruhe auf der autonomen vernünftigen Ausrichtung auf das Beste. Frei könne darum nur ein mit Vernunft ausgestattetes Wesen sein, das reflektieren und zwischen dem Guten und Schlechten unterscheiden könne.

Mehr dazu unter https://www.uni-hannover.de/freiheit-leibniz",74,241,de,https://i.ytimg.com/vi/NXh8z5isUbE/hqdefault.jpg,0,0
XOM8t4MoiFY,UCC0Eg0d1gGkpChelGo4-b4g,Leibniz Universität Hannover,2024-07-25T13:27:27Z,https://www.youtube.com/watch?v=XOM8t4MoiFY,Meinungsfreiheit in Zeiten von Fake News und Populismus | Leibniz Science Cube,"Die Freiheit der Rede genießt in unserer freiheitlich-demokratischen Grundordnung besonderen Schutz. Das Recht auf freie Meinungsäußerung wird in jüngster Zeit aber vermehrt von unterschiedlichen politischen Akteuren und Gruppen genutzt, um lautstark Fake News, Desinformation und alternative Fakten zu verbreiten, und um Angst und Hetze zu schüren. Das laute Geschrei von allen Seiten verunsichert die Menschen zunehmend. Die Mitte der Gesellschaft gerät ins Wanken. Demokratie wird zum Risiko.

Mehr dazu unter https://www.uni-hannover.de/freiheit-gesellschaft",71,57,de,https://i.ytimg.com/vi/XOM8t4MoiFY/hqdefault.jpg,0,0
cTcjWppJgDE,UCC0Eg0d1gGkpChelGo4-b4g,Leibniz Universität Hannover,2024-07-25T13:27:27Z,https://www.youtube.com/watch?v=cTcjWppJgDE,Freie Rede und Cancel Culture | Leibniz Science Cube,"Seit einigen Jahren wird in den Medien wie im Universitätsbetrieb das Gespenst einer ‚Cancel Culture‘ beschworen: angeblich herrschen Denk- und Sprechverbote. Als Cancelnde werden vornehmliche junge, linke, minoritäre und weibliche – kurz: ‚woke‘ – Akteure ausgemacht.

Aus Sicht der Zensurforschung ist die Klage über ein neues Zeitalter der Zensur jedoch ein alter Hut: Es handelt sich bei diesem Narrativ um eine Fortsetzung der Debatte um ‚Political Correctness‘ aus den 1990er Jahren unter veränderten medialen Bedingungen. Sie kann als Verteidigungshaltung spezifischer, im Zeitalter der Vielstimmigkeit von Social Media unter Druck geratener gesellschaftlicher Eliten erklärt werden. Dass deren Klage, angeblich nichts mehr sagen zu dürfen, durchaus sehr laut geäußert wird, zeigt, dass es hier weniger um ein Nichtsprechenkönnen als um ein privilegiertes Nichthörenwollen in einer Gesellschaft der Vielen geht.

Mehr dazu unter https://www.uni-hannover.de/freiheit-zensurforschung",64,137,de,https://i.ytimg.com/vi/cTcjWppJgDE/hqdefault.jpg,0,0
dEHkpOhnc2Y,UCC0Eg0d1gGkpChelGo4-b4g,Leibniz Universität Hannover,2024-07-25T13:27:27Z,https://www.youtube.com/watch?v=dEHkpOhnc2Y,Energiespeicherung in Form von Wasserstoff | Leibniz Science Cube,"Für hochtechnisierte Industriegesellschaften ist eine sichere und unabhängige Energie­versorgung existenziell. Regenerative Energieträger spielen heute dabei eine zentrale Rolle, da sie auch in ressourcenarmen Ländern unbegrenzt zur Verfügung stehen und nachhaltig und klimafreundlich sind.

Für die Erzeugung von sogenanntem grünen Wasserstoff aus erneuerbaren Quellen kommt der Wasserelektrolyse eine Schlüsselrolle zu. Sie erlaubt die effektive Wandlung von erneuerbarer elektrischer Energie und Wasser in Wasserstoff und Sauerstoff.

Mehr dazu unter https://www.uni-hannover.de/freiheit-energieversorgung",75,124,de,https://i.ytimg.com/vi/dEHkpOhnc2Y/hqdefault.jpg,0,0
i9wxCgR_t08,UCC0Eg0d1gGkpChelGo4-b4g,Leibniz Universität Hannover,2024-07-25T13:27:27Z,https://www.youtube.com/watch?v=i9wxCgR_t08,Teilhabe an KI-Technologie | Leibniz Science Cube,"Künstliche Intelligenz (KI) entwickelt sich immer mehr zu einem zentralen Bestandteil unseres Alltags, nicht zuletzt durch die Einführung von virtuellen Sprachassistenten wie Alexa oder innovativen textbasierten Chatbots wie ChatGPT, Claude oder Mistral. Diese Technologien können unser Leben bereichern, indem sie uns assistieren und dadurch neue Freiräume eröffnen. Doch während sie einerseits die Freiheit des Einzelnen stärken, besteht gleichzeitig das Risiko, dass sie diese unbemerkt einschränken können. Um sicherzustellen, dass KI auch in Zukunft die individuelle und gesellschaftliche Freiheit fördert, ist es essenziell, die Transparenz zu erhöhen und allen Menschen Zugang zu dieser fortschrittlichen Technologie zu bieten.

Mehr dazu unter https://www.uni-hannover.de/freiheit-ki",74,86,de,https://i.ytimg.com/vi/i9wxCgR_t08/hqdefault.jpg,0,0
rsHWiFr1Ung,UCC0Eg0d1gGkpChelGo4-b4g,Leibniz Universität Hannover,2024-07-25T13:27:27Z,https://www.youtube.com/watch?v=rsHWiFr1Ung,Erinnerung am Beispiel der innderdeutschen Grenze | Leibniz Science Cube,"Die Friedliche Revolution in der DDR 1989 gilt als Sternstunde der Freiheit. Für die historische Demokratie- und Diktaturforschung ist die Auseinandersetzung mit diesem Ereignis ebenso zentral wie die Geschichte der deutschen Teilung. Über Jahrzehnte war der sogenannte Eiserne Vorhang, der die innerdeutsche Grenze hermetisch abriegelte, ein Symbol der Unfreiheit und materielle Manifestation eines repressiven Staatssystems, das die individuellen Freiheitsrechte seiner Bürgerinnen und Bürger massiv einschränkte.

Mehr dazu unter https://www.uni-hannover.de/freiheit-erinnerung",59,57,de,https://i.ytimg.com/vi/rsHWiFr1Ung/hqdefault.jpg,0,0
L8X8fTxsBx0,UCC0Eg0d1gGkpChelGo4-b4g,Leibniz Universität Hannover,2024-06-14T07:14:27Z,https://www.youtube.com/watch?v=L8X8fTxsBx0,75 Jahre Grundgesetz - Wie schützen wir unsere freiheitlich-demokratische Ordnung? (Peter Müller),"Am 8. Mai 1949 wurde im Parlamentarischen Rat das Grundgesetz als „vorläufige Teilverfassung Westdeutschlands“ beschlossen. Der Vortrag zeichnet die Entstehung des Grundgesetzes nach und thematisiert dessen Beständigkeit und Belastbarkeit trotz seiner provisorischen Anlage. Er zeigt die zentralen Grundentscheidungen im Rahmen der freiheitlichen demokratischen Grundordnung auf und setzt sich mit der identitätsbildenden Gegenbildlichkeit zum Nationalsozialismus auseinander.

Angesichts der jüngeren Entwicklung wird insbesondere das Problem der „wehrhaften Demokratie“ (Parteiverbot, Vereinsverbot, Grundrechtsverwirkung) erörtert. Abschließend werden die wesentlichen Änderungen und Fragen der Weiterentwicklung und Reform des Grundgesetzes behandelt.",3446,602,de,https://i.ytimg.com/vi/L8X8fTxsBx0/hqdefault.jpg,0,1
BduW1yYQAT8,UCC0Eg0d1gGkpChelGo4-b4g,Leibniz Universität Hannover,2024-05-14T11:30:19Z,https://www.youtube.com/watch?v=BduW1yYQAT8,WiNaLehramt: Wissenschaftlichen Nachwuchs aus dem Lehramt begeistern,"Haben Sie einen Lehramtshintergrund und interessieren sich für Bildungsforschung? Haben Sie Fragestellungen im Kopf, mit denen Sie sich weiter wissenschaftlich auseinandersetzen möchten? Im Rahmen einer Masterarbeit oder vielleicht sogar einer Promotion?
Dann gehören Sie zur Zielgruppe des Projekts WiNaLehramt! Mehr dazu unter https://www.lse.uni-hannover.de/de/lse/projekte-lse/winalehramt

© Musik von Coma-Media",92,84,de,https://i.ytimg.com/vi/BduW1yYQAT8/hqdefault.jpg,0,0
_FIeOkcg7DA,UCC0Eg0d1gGkpChelGo4-b4g,Leibniz Universität Hannover,2024-04-30T10:30:42Z,https://www.youtube.com/watch?v=_FIeOkcg7DA,Wissenschaft und Gesellschaft (Master of Arts) studieren an der Leibniz Universität Hannover,"Sie interessieren sich für ein weiterführendes Studium im Bereich Gesellschaftliche Transformationen sowie Hochschul- und Wissenschaftsforschung und haben bereits einen Bachelor in #Sozialwissenschaften, Erziehungs-/Bildungswissenschaften, #Politikwissenschaften, #Philosophie oder Vergleichbarem absolviert?

Dann entdecken Sie den interdisziplinären Masterstudiengang Wissenschaft und Gesellschaft. Er ist paxis- und forschungsnah aufgebaut und das Projektstudium bildet das Herzstück des Studiengangs. In diesem werden Sie gemeinsam mit einer Partnerorganisation über zwei Semester ein Forschungs- oder Praxisprojekt bearbeiten. Die Ergebnisse werden anschließend auf einem Abschlussworkshop präsentiert. Viele unserer Alumnis steigen nach dem Studium bei ihren Partnerorganisationen in das Arbeitsleben ein. 

Mehr Infos zum Studiengang finden Sie unter 
https://www.uni-hannover.de/de/studium/studienangebot/info/studiengang/detail/wissenschaft-und-gesellschaft

Website des Instituts für Soziologie 
https://www.ish.uni-hannover.de/de/studium/studiengaenge-und-studienfaecher/master-wissenschaft-und-gesellschaft",222,282,de,https://i.ytimg.com/vi/_FIeOkcg7DA/hqdefault.jpg,2,0
i_cKxutQFQA,UCC0Eg0d1gGkpChelGo4-b4g,Leibniz Universität Hannover,2024-04-25T11:38:13Z,https://www.youtube.com/watch?v=i_cKxutQFQA,Bildungswissenschaften (Master of Arts) studieren an der Leibniz Universität Hannover,"Der Masterstudiengang #Bildungswissenschaften vermittelt sowohl pädagogische, psychologische und methodische Grundlagen als auch spezifische Fähigkeiten zur Planung, Konzeption, Analyse, Begleitung und Evaluation von Lehr- und Lernprozessen im außerschulischen Bildungsbereich.

Mehr Informationen zum Studiengang: 
https://www.uni-hannover.de/de/studium/studienangebot/info/studiengang/detail/bildungswissenschaften

Website des Studiengangs: 
https://www.master-bildungswissenschaften.uni-hannover.de/",224,420,de,https://i.ytimg.com/vi/i_cKxutQFQA/hqdefault.jpg,9,0
M6Cnn1idYmo,UCC0Eg0d1gGkpChelGo4-b4g,Leibniz Universität Hannover,2024-04-25T09:46:05Z,https://www.youtube.com/watch?v=M6Cnn1idYmo,Umweltmeteorologie (B.Sc.) studieren an der Leibniz Universität Hannover,"Sie interessieren sich für ein Studium im Bereich der #Meteorologie? 

Im Bachelorstudiengang ""Umweltmeteorologie"" werden die Zustände und Prozesse in der Atmosphäre behandelt, die durch den menschlichen Eingriff bedingt sind. 

Insbesondere werden Themen wie Stadtklima sowie erneuerbare Energien aufgegriffen, z.B. durch Betrachtung der Vorgänge zwischen Erdoberfläche und bodennaher Atmosphäre um Probleme in Bezug auf Hitzebelastung und Luftqualität in Städten zu verstehen oder das Windenergiepotenzial zu bestimmen. 

Gleichzeitig thematisieren Bio- und Agrarmeteorologie die Wechselbeziehungen zwischen #Klima, #Wetter, #Boden, #Pflanzen und #Tieren.

Mehr Infos zum Studiengang finden Sie unter 
https://www.uni-hannover.de/de/studium/studienangebot/info/studiengang/detail/umweltmeteorologie",247,267,de,https://i.ytimg.com/vi/M6Cnn1idYmo/hqdefault.jpg,6,0
zlnMVQHjwz8,UCC0Eg0d1gGkpChelGo4-b4g,Leibniz Universität Hannover,2024-04-05T11:42:46Z,https://www.youtube.com/watch?v=zlnMVQHjwz8,Forschungsschwerpunkt Optische Technologien an der Leibniz Universität Hannover,"Ohne optische Technologien, also die technische Nutzung von Licht, gäbe es keine Kamera, kein Mikroskop, kein Teleskop und kein Internet. Viele neue Einsatzgebiete entstehen im Moment in der Medizintechnik, der Landwirtschaft und im Maschinen- und Automobilbau. Im Forschungsschwerpunkt Optische Technologien der Leibniz Universität Hannover arbeiten und forschen Wissenschaftlerinnen und Wissenschaftler gemeinsam an diesem Thema der Zukunft. Mehr dazu: https://www.uni-hannover.de/de/forschung/profil/schwerpunkte/optische-technologien",221,925,de,https://i.ytimg.com/vi/zlnMVQHjwz8/hqdefault.jpg,0,0
fIHT0kSQQ-c,UCC0Eg0d1gGkpChelGo4-b4g,Leibniz Universität Hannover,2024-01-04T12:30:33Z,https://www.youtube.com/watch?v=fIHT0kSQQ-c,Die Leibniz Universität ist seit 2024 Stiftungsuniversität,"Im Januar 2024 ist die Leibniz Universität Hannover aus der Trägerschaft des Landes Niedersachsen in die Trägerschaft einer Stiftung öffentlichen Rechts übergegangen. Damit nutzt die Universität eine Option des Niedersächsischen Hochschulgesetzes, die den Hochschulen des Landes mehr Unabhängigkeit ermöglicht. Mehr Informationen: https://www.uni-hannover.de/stiftung",148,768,de,https://i.ytimg.com/vi/fIHT0kSQQ-c/hqdefault.jpg,0,0
GbMqwl5ptlQ,UCC0Eg0d1gGkpChelGo4-b4g,Leibniz Universität Hannover,2023-12-07T14:14:45Z,https://www.youtube.com/watch?v=GbMqwl5ptlQ,Quantum Engineering M.Sc. at Leibniz University Hannover & Technische Universität Braunschweig,"Two Master's programmes, one goal: 
the perfect combination of quantum knowledge and engineering ingenuity
Leibniz University Hannover and TU Braunschweig have launched two linked Master's degree programmes in Quantum Engineering. The courses cover all four pillars of quantum technologies: communication, computing, simulation, and sensing and metrology. In Hannover and Braunschweig research and application in the field of quantum technologies go hand in hand.  With the Cluster of Excellence QuantumFrontiers, the Master's students have a finger on the pulse of cutting-edge research and at the same time in the middle of Quantum Valley Lower Saxony, which propels quantum technology research to commercial applications in cooperation with partners from industry.
In this dense and thriving regional network of cooperative research and technology transfer, the two degree programmes will open all doors in the quantum world for students – whether to an academic career or a career in industry.
If you have a Bachelor’s degree in Physics or in Engineering and you are highly interested in Quantum Physics – this is the place to become a Quantum Engineer. 

Landing-Page QuantumFrontiers: https://www.quantumfrontiers.de/en/sharing-science/quantum-engineering

Studiengangswebseite: https://www.uni-hannover.de/en/studium/studienangebot/info/studiengang/detail/quantum-engineering-1",111,1107,en,https://i.ytimg.com/vi/GbMqwl5ptlQ/hqdefault.jpg,0,0
igCzoew4G6c,UCC0Eg0d1gGkpChelGo4-b4g,Leibniz Universität Hannover,2023-12-07T09:13:18Z,https://www.youtube.com/watch?v=igCzoew4G6c,"Teaser: Dunkle Materie, schwarze Löcher und die Geburt neuer Sterne | Leibniz Campus Lecture","Mehr als 600 Gäste haben die Leibniz Campus Lecture mit Prof. Dr. Günther Hasinger live im Lichthof verfolgt. Wer den Vortrag über Dunkle Materie, Schwarze Löcher und die Geburt neuer Sterne verpasst hat, kann ihn hier im Video-Mitschnitt anschauen: https://www.youtube.com/watch?v=I30uyptGh8k",251,248,de,https://i.ytimg.com/vi/igCzoew4G6c/hqdefault.jpg,0,0
YjMNda5C-LI,UCC0Eg0d1gGkpChelGo4-b4g,Leibniz Universität Hannover,2023-12-06T09:22:28Z,https://www.youtube.com/watch?v=YjMNda5C-LI,Leibniz UniverCity: Uni in der Stadt,"Entsorgung hochradioaktiver Abfälle, kreativer Umgang mit baulichem Bestand, Recycling, Software Engineering, Wärmegewinnung, Religionswissenschaft oder Sprachforschung – das Themenspektrum des Programms der Leibniz Universität Hannover am ersten Adventswochenende im aufhof war breit gefächert. Wissenschaftlerinnen, Wissenschaftler und Mitarbeitende der LUH haben am 1. und 2. Dezember im umgenutzten ehemaligen Kaufhof-Gebäude an der Marktkirche Wissen aus der Universität auf unterhaltsame Weise direkt zu den Menschen gebracht.  Mehr Infos unter https://www.uni-hannover.de/de/universitaet/aktuelles/online-aktuell/details/news/leibniz-univercity-die-universitaet-in-der-stadt",83,197,de,https://i.ytimg.com/vi/YjMNda5C-LI/hqdefault.jpg,0,0
I30uyptGh8k,UCC0Eg0d1gGkpChelGo4-b4g,Leibniz Universität Hannover,2023-12-04T11:53:17Z,https://www.youtube.com/watch?v=I30uyptGh8k,"Dunkle Materie, schwarze Löcher und die Geburt neuer Sterne (Prof. Dr. Günther Hasinger) | LCL","Schwarze Löcher gehören zu den faszinierendsten und geheimnisvollsten Objekten des Universums. Zahlreiche Entdeckungen der letzten Jahre geben der Wissenschaft immer wieder neue Rätsel auf: Schwarze Löcher aus der Frühzeit des Universums ebenso wie Galaxien mit erstaunlich großen Schwarzen Löchern im Zentrum. Viele der beobachteten Phänomene widersprechen dem bis¬herigen Verständnis der Kosmologie. Eine Erklärung könnten urzeitliche Schwarze Löcher sein, die kurz nach dem Urknall entstanden sind. Die Leibniz Campus Lecture beleuchtet die kosmologische Entwicklung Schwarzer Löcher, die Natur der Dunklen Materie und welchen Beitrag das James-Webb-Weltraumteleskop zu ihrer Erforschung leisten kann.

Moderation: Prof. Dr. Michèle Heurs, Institut für Gravitationsphysik, Leibniz Universität Hannover

Der Vortrag ist Teil der Reihe ""Leibniz Campus Lecture"": https://www.uni-hannover.de/de/universitaet/aktuelles/veranstaltungen/leibniz-campus-lecture/hasinger",4816,3790,de,https://i.ytimg.com/vi/I30uyptGh8k/hqdefault.jpg,0,0
Wu4L81cF2Iw,UCC0Eg0d1gGkpChelGo4-b4g,Leibniz Universität Hannover,2023-11-07T17:45:02Z,https://www.youtube.com/watch?v=Wu4L81cF2Iw,"Das war die Nacht, die Wissen schafft 2023","Bei der „Nacht, die Wissen schafft“ am 4. November 2023 waren alle Bürgerinnen und Bürger sowie Universitätsangehörigen eingeladen, an der Leibniz Universität Hannover Wissenschaft zu erleben und auch selber aktiv zu werden – und haben dies zahlreich genutzt. Von Jung bis Alt strömten sie sechs Stunden lang durch Hörsäle, Seminarräume, Labore und Forschungsbauten.",80,427,de,https://i.ytimg.com/vi/Wu4L81cF2Iw/hqdefault.jpg,0,0
3QiZHDK4tIE,UCC0Eg0d1gGkpChelGo4-b4g,Leibniz Universität Hannover,2023-10-06T12:04:17Z,https://www.youtube.com/watch?v=3QiZHDK4tIE,Begrüßung der Erstsemesterstudierenden durch die Vizepräsidentin für Lehre und Studium,"Begrüßung der Erstsemesterstudierenden durch die Vizepräsidentin für Lehre und Studium, Prof. Dr. Julia Gillen  

Mehr Infos zum Studienstart an der LUH finden Sie unter 
https://www.uni-hannover.de/start-ins-studium
Wenn Sie Fragen zum Studium haben, wenden Sie sich gern an die Zentrale Studienberatung der Leibniz Universität Hannover! Wir helfen Ihnen gene weiter. 

Zentrale Studienberatung: https://www.uni-hannover.de/studienberatung
Studienangebot: https://www.uni-hannover.de/studienangebot

Die Zentrale Studienberatung auf Instagram: https://www.instagram.com/uni_hannover",210,384,de,https://i.ytimg.com/vi/3QiZHDK4tIE/hqdefault.jpg,6,0
IYvcQc2TMqE,UCC0Eg0d1gGkpChelGo4-b4g,Leibniz Universität Hannover,2023-10-06T11:47:06Z,https://www.youtube.com/watch?v=IYvcQc2TMqE,"Begrüßung durch die Vizepräsidentin für Internationales und Nachhaltigkeit, Prof. Dr. von Haaren","Begrüßung der Erstsemesterstudierenden der Leibniz Universität Hannover durch die Vizepräsidentin für Internationales und Nachhaltigkeit, Prof. Dr. rer. hort. Christina von Haaren

Mehr Infos zum Studienstart an der LUH finden Sie unter 
https://www.uni-hannover.de/start-ins-studium
Wenn Sie Fragen zum Studium haben, wenden Sie sich gern an die Zentrale Studienberatung der Leibniz Universität Hannover! Wir helfen Ihnen gene weiter. 

Zentrale Studienberatung: https://www.uni-hannover.de/studienberatung
Studienangebot: https://www.uni-hannover.de/studienangebot

Die Zentrale Studienberatung auf Instagram: https://www.instagram.com/uni_hannover",228,288,de,https://i.ytimg.com/vi/IYvcQc2TMqE/hqdefault.jpg,2,0
TFfEPhBlOh8,UCC0Eg0d1gGkpChelGo4-b4g,Leibniz Universität Hannover,2023-08-31T13:12:13Z,https://www.youtube.com/watch?v=TFfEPhBlOh8,"Begrüßung der Erstsemesterstudierenden durch den Präsidenten der LUH, Prof. Dr. Volker Epping","Mehr Infos zum Studienstart an der LUH finden Sie unter 
https://www.uni-hannover.de/start-ins-studium

Wenn Sie Fragen zum Studium haben, wenden Sie sich gern an die Zentrale Studienberatung der Leibniz Universität Hannover! Wir helfen Ihnen gene weiter. 

Zentrale Studienberatung: https://www.uni-hannover.de/studienberatung
Studienangebot: https://www.uni-hannover.de/studienangebot

Die Zentrale Studienberatung auf Instagram: https://www.instagram.com/uni_hannover",250,1641,de,https://i.ytimg.com/vi/TFfEPhBlOh8/hqdefault.jpg,33,0
